区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
中西區,西營盤,格蘭閣 14樓,N/A,17/02/2025,-,$650 萬,397 呎,"$16,373",N/A
中西區,西營盤,海景大廈 18樓 B室,N/A,17/02/2025,-,$438 萬,332 呎,"$13,193",N/A
中西區,西營盤,創業中心 B座 18樓 E室,N/A,17/02/2025,1房,$330 萬,270 呎,"$12,222",露台
中西區,西營盤,尚逸 22樓 C室,N/A,17/02/2025,開放式,$495 萬,215 呎,"$23,040",露台 | | 工作平台
中西區,西營盤,恆柏園 B座 8樓 B3室,N/A,17/02/2025,3房,"$1,710 萬","1,308 呎","$13,073",露台
中西區,西營盤,尚賢居 中層 D室,N/A,16/02/2025,1房,"$21,000",339 呎,$62,N/A
中西區,西營盤,懿山 低層 A室,N/A,16/02/2025,2房,"$25,000",450 呎,$56,露台 | | 工作平台
中西區,西營盤,英華閣 高層 B室,N/A,16/02/2025,2房,"$22,500",466 呎,$48,N/A
中西區,西營盤,高雅閣 11樓 F室,N/A,14/02/2025,-,$435 萬,311 呎,"$13,987",N/A
中西區,西營盤,雍翠臺 2座 中層 A室,N/A,13/02/2025,3房,"$21,000",378 呎,$56,N/A
中西區,西營盤,龍騰閣 16樓 A室,N/A,13/02/2025,3房,"$2,200 萬","1,216 呎","$18,092",車位 | | 露台
中西區,西營盤,帝后華庭 3座 5樓 F室,N/A,12/02/2025,2房,$746 萬,490 呎,"$15,224",N/A
中西區,西營盤,曉譽 10樓 E室,N/A,12/02/2025,1房,$513 萬,293 呎,"$17,509",露台
中西區,西營盤,廣豐台 1座 16樓 A室,N/A,12/02/2025,3房,$875 萬,622 呎,"$14,068",N/A
中西區,西營盤,裕利大廈 8樓 B室,N/A,12/02/2025,-,$349 萬,260 呎,"$13,423",N/A
中西區,西營盤,皇后大道西262號 262 皇后大道西 1樓,N/A,12/02/2025,-,$468 萬,300 呎,"$15,600",N/A
中西區,西營盤,泰發大廈 5樓 C室,N/A,12/02/2025,-,$342 萬,383 呎,"$8,930",N/A
中西區,西營盤,帝后華庭 2座 32樓 A室,N/A,11/02/2025,2房,$698 萬,395 呎,"$17,671",N/A
中西區,西營盤,縉城峰 2座 高層 E室,N/A,11/02/2025,-,"$63,000","1,027 呎",$61,露台 | | 工作平台
中西區,西營盤,創業中心 B座 12樓 I室,N/A,10/02/2025,2房,$398 萬,329 呎,"$12,097",露台
中西區,西營盤,尚賢居 7樓 B室,N/A,10/02/2025,2房,$970 萬,488 呎,"$19,877",露台
中西區,西營盤,尚賢居 7樓 D室,N/A,07/02/2025,1房,$680 萬,339 呎,"$20,059",N/A
中西區,西營盤,嘉富大廈 低層 A室,N/A,07/02/2025,3房,"$33,500",876 呎,$38,N/A
中西區,西營盤,永興樓 5樓 D室,N/A,07/02/2025,-,$400 萬,522 呎,"$7,663",N/A
中西區,西營盤,荷李活華庭 B座 中層 B室,N/A,07/02/2025,2房,"$28,000",616 呎,$45,N/A
中西區,西營盤,邦輝大樓 1樓 C室,N/A,06/02/2025,-,$286 萬,312 呎,"$9,151",平台
中西區,西營盤,翰林峰 2座 35樓 D室,N/A,06/02/2025,開放式,$530 萬,225 呎,"$23,556",露台
中西區,西營盤,八達大廈 6樓 A室,N/A,06/02/2025,2房,$417 萬,320 呎,"$13,031",N/A
中西區,西營盤,恒興樓 10樓 E室,N/A,06/02/2025,-,$430 萬,298 呎,"$14,430",N/A
中西區,西營盤,良基大廈 5樓 B室,N/A,06/02/2025,2房,$425 萬,363 呎,"$11,708",N/A
中西區,西營盤,西浦 29樓 E室,N/A,06/02/2025,-,"$1,172 萬",545 呎,"$21,505",露台 | | 工作平台
中西區,西營盤,高陞大廈 17樓 A室,N/A,06/02/2025,-,$380 萬,274 呎,"$13,869",N/A
中西區,西營盤,63 Pokfulam 2座 12樓 C室,N/A,06/02/2025,1房,$570 萬,271 呎,"$21,033",露台
中西區,西營盤,學林雅軒 11樓 A室,N/A,05/02/2025,-,$980 萬,659 呎,"$14,871",N/A
中西區,西營盤,穎章大廈 24樓 D室,N/A,05/02/2025,2房,"$1,056 萬",686 呎,"$15,394",N/A
中西區,西營盤,文華大廈 21樓 D室,N/A,04/02/2025,-,$500 萬,448 呎,"$11,161",天台
中西區,西營盤,豐盛大廈 6樓 C室,N/A,04/02/2025,-,$220 萬,168 呎,"$13,095",N/A
中西區,西營盤,創業中心 A座 7樓 E室,N/A,04/02/2025,2房,$388 萬,393 呎,"$9,873",N/A
中西區,西營盤,翰林峰 3座 6樓 C室,N/A,04/02/2025,開放式,$420 萬,195 呎,"$21,538",露台
中西區,西營盤,新安大樓 3樓 Q室,N/A,04/02/2025,-,$340 萬,398 呎,"$8,543",N/A
中西區,西營盤,帝豪閣 C座 25樓 2室,N/A,04/02/2025,3房,"$1,845 萬","1,196 呎","$15,426",露台
中西區,西營盤,縉城峰 2座 低層 G室,N/A,03/02/2025,2房,"$32,500",552 呎,$59,露台
中西區,西營盤,干德道68-70號 僑星閣 中層 B室,N/A,03/02/2025,-,"$27,000",894 呎,$30,N/A
中西區,西營盤,豐盛大廈 5樓 B室,N/A,03/02/2025,-,$650 萬,537 呎,"$12,104",N/A
中西區,西營盤,景輝大廈 A座 高層 3室,N/A,01/02/2025,2房,"$32,500",694 呎,$47,N/A
中西區,西營盤,63 Pokfulam 1座 6樓 C室,N/A,27/01/2025,1房,$530 萬,269 呎,"$19,703",露台
中西區,西營盤,縉城峰 1座 8樓 G室,N/A,27/01/2025,2房,"$1,063 萬",554 呎,"$19,188",露台 | | 工作平台
中西區,西營盤,尚逸 30樓 G室,N/A,27/01/2025,1房,$733 萬,275 呎,"$26,639",露台 | | 工作平台
中西區,西營盤,星鑽 中層 D室,N/A,25/01/2025,1房,"$22,000",394 呎,$56,露台
中西區,西營盤,藝里坊．1號 19樓 D室,N/A,24/01/2025,1房,$573 萬,259 呎,"$22,124",露台
中西區,西營盤,偉景閣 19樓 A室,N/A,24/01/2025,2房,$383 萬,287 呎,"$13,345",N/A
中西區,西營盤,太平山街19號 B室,N/A,24/01/2025,-,"$13,500",245 呎,$55,平台
中西區,西營盤,八達大廈 1樓 F室,N/A,24/01/2025,2房,$480 萬,320 呎,"$15,000",平台
中西區,西營盤,怡景花園 2座 16樓 E室,N/A,23/01/2025,2房,$573 萬,374 呎,"$15,321",N/A
中西區,西營盤,梅芳大廈 13樓 A室,N/A,23/01/2025,-,$355 萬,424 呎,"$8,373",N/A
中西區,西營盤,銀行大廈 13樓 G室,N/A,23/01/2025,-,$309 萬,397 呎,"$7,783",N/A
中西區,西營盤,梅芳大廈 13樓 B室,N/A,23/01/2025,-,$330 萬,388 呎,"$8,505",N/A
中西區,西營盤,聚賢居 2座 20樓 B室,N/A,22/01/2025,2房,$790 萬,400 呎,"$19,750",露台 | | 工作平台
中西區,西營盤,屈地大廈 4樓 22室,N/A,21/01/2025,-,$450 萬,509 呎,"$8,841",N/A
中西區,西營盤,Cluny Park 6樓 C室,N/A,21/01/2025,3房,"$3,150 萬","1,182 呎","$26,650",露台 | | 工作平台
中西區,西營盤,中源中心 B 座 中層 3室,N/A,21/01/2025,1房,"$13,500",336 呎,$40,N/A
中西區,西營盤,嘉威花園 中層 A室,N/A,21/01/2025,2房,"$16,000",346 呎,$46,N/A
中西區,西營盤,麗怡大廈 麗怡閣 中層 A室,N/A,21/01/2025,1房,"$20,500",498 呎,$41,N/A
中西區,西營盤,高街101號 4樓,N/A,21/01/2025,-,$240 萬,366 呎,"$6,557",N/A
中西區,西營盤,帝后華庭 3座 16樓 F室,N/A,20/01/2025,2房,$818 萬,490 呎,"$16,694",N/A
中西區,西營盤,尚賢居 高層 C室,N/A,20/01/2025,3房,"$32,000",672 呎,$48,露台
中西區,西營盤,帝后華庭 1座 10樓 I室,N/A,20/01/2025,3房,$830 萬,520 呎,"$15,962",N/A
中西區,西營盤,崇寧大廈 C座 低層 C室,N/A,20/01/2025,-,"$25,000",860 呎,$29,N/A
中西區,西營盤,豪華大廈 D 座 13樓,N/A,20/01/2025,-,"$2,030 萬","1,329 呎","$15,275",N/A
中西區,西營盤,安景閣 22樓 A室,N/A,20/01/2025,2房,$460 萬,297 呎,"$15,488",露台
中西區,西營盤,俊傑花園 低層 G室,N/A,18/01/2025,3房,"$29,000",626 呎,$46,N/A
中西區,西營盤,和益大廈 20樓 D室,N/A,17/01/2025,2房,$490 萬,348 呎,"$14,080",N/A
中西區,西營盤,翰林峰 3座 9樓 E室,N/A,17/01/2025,1房,$700 萬,358 呎,"$19,553",露台 | | 工作平台
