区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,灣仔,康富大廈 9樓 A室,N/A,14/01/2025,-,$215 萬,145 呎,"$14,828",N/A
灣仔區,灣仔,摩利臣山道8-10號 13樓 A室,N/A,13/01/2025,-,$430 萬,481 呎,"$8,940",N/A
灣仔區,灣仔,嘉寧大廈 10樓 A室,N/A,13/01/2025,2房,$538 萬,282 呎,"$19,078",N/A
灣仔區,灣仔,保和大廈 15樓 G室,N/A,10/01/2025,2房,$437 萬,376 呎,"$11,617",N/A
灣仔區,灣仔,英利大廈 13樓 D室,N/A,09/01/2025,-,$320 萬,405 呎,"$7,901",N/A
灣仔區,灣仔,鴻江大廈 12樓 F室,N/A,09/01/2025,-,$372 萬,382 呎,"$9,738",N/A
灣仔區,灣仔,熙華大廈 B座 12樓 2室,N/A,08/01/2025,2房,$388 萬,330 呎,"$11,758",N/A
灣仔區,灣仔,興邦大廈 9樓 B室,N/A,07/01/2025,2房,$338 萬,280 呎,"$12,071",N/A
灣仔區,灣仔,保和大廈 7樓 D室,N/A,07/01/2025,2房,$434 萬,423 呎,"$10,255",N/A
灣仔區,灣仔,囍滙 第二期 2座 高層 P室,N/A,04/01/2025,開放式,"$21,000",339 呎,$62,露台 | | 工作平台
灣仔區,灣仔,會景閣 24樓 14室,N/A,03/01/2025,2房,"$1,910 萬",984 呎,"$19,411",N/A
灣仔區,灣仔,囍滙 第二期 1座 29樓 B室,N/A,03/01/2025,2房,"$1,482 萬",593 呎,"$24,992",露台 | | 工作平台
灣仔區,灣仔,Eight Star Street 中層 A室,N/A,03/01/2025,2房,"$40,000",502 呎,$80,露台 | | 工作平台
灣仔區,灣仔,會景閣 中層 18室,N/A,02/01/2025,1房,"$32,000",623 呎,$51,N/A
灣仔區,灣仔,新春園大廈 10樓 A室,N/A,02/01/2025,-,$358 萬,285 呎,"$12,561",N/A
灣仔區,灣仔,囍滙 第一期 5座 16樓 D室,N/A,02/01/2025,1房,"$1,000 萬",497 呎,"$20,121",露台 | | 工作平台
灣仔區,灣仔,囍滙 第一期 5座 低層 F室,N/A,02/01/2025,2房,"$34,000",588 呎,$58,露台 | | 工作平台
灣仔區,灣仔,囍滙 第二期 3座 30樓 C室,N/A,02/01/2025,1房,"$1,010 萬",443 呎,"$22,799",露台 | | 工作平台
灣仔區,灣仔,建華閣 1樓 A室,N/A,02/01/2025,-,$600 萬,372 呎,"$16,129",N/A
灣仔區,灣仔,駿逸峯 13樓 A室,N/A,31/12/2024,2房,$670 萬,431 呎,"$15,545",露台 | | 工作平台
灣仔區,灣仔,海外大廈 5樓 421室,N/A,30/12/2024,-,$460 萬,635 呎,"$7,244",平台
灣仔區,灣仔,會景閣 33樓 11室,N/A,30/12/2024,1房,"$1,200 萬",744 呎,"$16,129",N/A
灣仔區,灣仔,永德大廈 A 座 18樓 A3室,N/A,30/12/2024,-,$330 萬,302 呎,"$10,927",平台
灣仔區,灣仔,高華大廈 2樓 295A室,N/A,30/12/2024,3房,$350 萬,361 呎,"$9,695",平台
灣仔區,灣仔,立興大廈 19樓 G室,N/A,27/12/2024,2房,$293 萬,283 呎,"$10,353",平台
灣仔區,灣仔,囍滙 第二期 3座 19樓 K室,N/A,27/12/2024,1房,$958 萬,432 呎,"$22,176",露台 | | 工作平台
灣仔區,灣仔,聯和大廈 10樓 339室,N/A,27/12/2024,-,$455 萬,548 呎,"$8,303",N/A
灣仔區,灣仔,修頓大廈 4樓 C室,N/A,27/12/2024,-,$382 萬,414 呎,"$9,227",N/A
灣仔區,灣仔,金禧大廈 2樓 399室,N/A,24/12/2024,開放式,$456 萬,653 呎,"$6,988",N/A
灣仔區,灣仔,玉山大廈 6樓 A室,N/A,24/12/2024,-,$330 萬,295 呎,"$11,186",N/A
灣仔區,灣仔,囍滙 第二期 1座 12樓 H室,N/A,24/12/2024,1房,$928 萬,452 呎,"$20,531",露台 | | 工作平台
灣仔區,灣仔,壹環 高層 C室,N/A,23/12/2024,4房,"$79,879","1,367 呎",$58,露台 | | 工作平台
灣仔區,灣仔,特麗樓 13樓 B室,N/A,23/12/2024,2房,$390 萬,271 呎,"$14,391",N/A
灣仔區,灣仔,同勝大廈 7樓 B室,N/A,23/12/2024,-,$270 萬,355 呎,"$7,606",N/A
灣仔區,灣仔,香海大廈 12樓 B室,N/A,23/12/2024,-,$300 萬,438 呎,"$6,849",N/A
灣仔區,灣仔,樂中樓 6樓 B室,N/A,23/12/2024,-,$335 萬,399 呎,"$8,396",N/A
灣仔區,灣仔,寶豐大廈 9樓 B室,N/A,23/12/2024,-,$399 萬,320 呎,"$12,469",N/A
灣仔區,灣仔,瑞祥大廈 低層 D室,N/A,21/12/2024,-,"$16,000",440 呎,$36,N/A
灣仔區,灣仔,嘉薈軒 36樓 02室,N/A,20/12/2024,1房,$830 萬,422 呎,"$19,668",露台 | | 工作平台
灣仔區,灣仔,星港大廈 16樓 C室,N/A,20/12/2024,-,$350 萬,307 呎,"$11,401",N/A
灣仔區,灣仔,駿逸峯 31樓 A室,N/A,19/12/2024,2房,$750 萬,431 呎,"$17,401",露台 | | 工作平台
灣仔區,灣仔,愛寶大廈 9樓 B室,N/A,19/12/2024,-,$530 萬,324 呎,"$16,358",N/A
灣仔區,灣仔,尚翹峰 1期 1座 高層 B室,N/A,19/12/2024,2房,"$25,000",478 呎,$52,N/A
灣仔區,灣仔,尚匯 低層 F室,N/A,18/12/2024,1房,"$40,000",674 呎,$59,露台 | | 工作平台
灣仔區,灣仔,鴻江大廈 6樓 E室,N/A,18/12/2024,-,$315 萬,330 呎,"$9,545",N/A
灣仔區,灣仔,寶業大廈 11樓 1室,N/A,18/12/2024,3房,$520 萬,440 呎,"$11,818",N/A
灣仔區,灣仔,尚翹峰 1期 2座 29樓 B室,N/A,17/12/2024,3房,"$1,213 萬",650 呎,"$18,658",露台 | | 工作平台
灣仔區,灣仔,會景閣 27樓 8室,N/A,17/12/2024,開放式,$600 萬,418 呎,"$14,354",N/A
灣仔區,灣仔,聯利大廈 1樓 C室,N/A,17/12/2024,-,$430 萬,328 呎,"$13,110",N/A
灣仔區,灣仔,永德大廈 A 座 5樓 A4室,N/A,17/12/2024,開放式,$315 萬,384 呎,"$8,203",N/A
灣仔區,灣仔,會景閣 31樓 16室,N/A,17/12/2024,2房,"$2,240 萬","1,001 呎","$22,378",N/A
灣仔區,灣仔,會景閣 26樓 12室,N/A,16/12/2024,1房,"$1,025 萬",659 呎,"$15,554",N/A
灣仔區,灣仔,囍滙 第二期 1座 低層 H室,N/A,14/12/2024,1房,"$26,000",452 呎,$58,露台 | | 工作平台
灣仔區,灣仔,星域軒 2座 低層 B室,N/A,14/12/2024,2房,"$37,000",659 呎,$56,N/A
灣仔區,灣仔,新春園大廈 5樓 B室,N/A,13/12/2024,-,$450 萬,297 呎,"$15,152",N/A
灣仔區,灣仔,會景閣 24樓 5室,N/A,13/12/2024,2房,"$1,328 萬",922 呎,"$14,403",N/A
灣仔區,灣仔,星域軒 1座 35樓 E室,N/A,13/12/2024,2房,"$2,150 萬",734 呎,"$29,292",N/A
灣仔區,灣仔,基利大廈 12樓 2室,N/A,13/12/2024,-,$538 萬,421 呎,"$12,779",N/A
灣仔區,灣仔,永德大廈 B 座 15樓 B6室,N/A,13/12/2024,-,$395 萬,392 呎,"$10,077",N/A
灣仔區,灣仔,囍滙 第二期 2座 36樓 A室,N/A,12/12/2024,2房,"$1,900 萬",761 呎,"$24,967",露台 | | 工作平台
灣仔區,灣仔,伊利莎伯大廈 C座 11樓 C6室,N/A,12/12/2024,-,$720 萬,536 呎,"$13,433",N/A
灣仔區,灣仔,偉德大廈 5樓 2室,N/A,11/12/2024,-,$380 萬,504 呎,"$7,540",N/A
灣仔區,灣仔,駿逸峯 高層 B室,N/A,11/12/2024,2房,"$22,000",422 呎,$52,N/A
灣仔區,灣仔,愛寶大廈 15樓 B室,N/A,11/12/2024,-,$545 萬,324 呎,"$16,821",N/A
灣仔區,灣仔,永威閣 中層,N/A,11/12/2024,3房,"$54,000","1,478 呎",$37,N/A
