区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,渣甸山大坑,光明台 1座 17樓 B室,N/A,03/05/2024,3房,"$1,340 萬",800 呎,"$16,750",N/A
灣仔區,渣甸山大坑,龍華花園 2座 20樓 F室,N/A,26/04/2024,3房,"$1,200 萬",694 呎,"$17,291",天台
灣仔區,渣甸山大坑,芝蘭閣 8樓 12室,N/A,25/04/2024,-,"$2,120 萬","1,355 呎","$15,646",N/A
灣仔區,渣甸山大坑,嘉雲臺 8座 2樓 B室,N/A,25/04/2024,3房,"$3,488 萬","1,300 呎","$26,831",車位 | | 露台
灣仔區,渣甸山大坑,煜康臺 7樓 A室,N/A,23/04/2024,3房,"$1,620 萬","1,001 呎","$16,184",車位 | | 露台
灣仔區,渣甸山大坑,大坑台 5樓 10室,N/A,22/04/2024,-,$938 萬,559 呎,"$16,780",車位
灣仔區,渣甸山大坑,曦巒 低層 D室,N/A,19/04/2024,2房,"$31,500",588 呎,$54,露台 | | 工作平台
灣仔區,渣甸山大坑,煜康臺 17樓 B室,N/A,19/04/2024,3房,"$1,550 萬","1,001 呎","$15,485",露台
灣仔區,渣甸山大坑,海麗軒 7樓 B室,N/A,17/04/2024,2房,$628 萬,431 呎,"$14,571",露台
灣仔區,渣甸山大坑,兆暉閣 13樓,N/A,16/04/2024,3房,"$1,638 萬","1,070 呎","$15,308",車位 | | 露台
灣仔區,渣甸山大坑,布朗街21號 1樓 B室,N/A,15/04/2024,-,$328 萬,357 呎,"$9,188",N/A
灣仔區,渣甸山大坑,煜康臺 18樓 A室,N/A,12/04/2024,3房,"$1,920 萬","1,001 呎","$19,181",車位 | | 露台
灣仔區,渣甸山大坑,煜康臺 17樓 A室,N/A,12/04/2024,3房,"$1,900 萬","1,001 呎","$18,981",車位 | | 露台
灣仔區,渣甸山大坑,煜康臺 20樓 A室,N/A,12/04/2024,3房,"$1,950 萬","1,001 呎","$19,481",車位 | | 露台
灣仔區,渣甸山大坑,瑆華 26樓 D室,N/A,11/04/2024,2房,"$1,360 萬",610 呎,"$22,295",露台 | | 工作平台
灣仔區,渣甸山大坑,高景大廈 3樓 A室,N/A,10/04/2024,2房,$805 萬,567 呎,"$14,198",N/A
灣仔區,渣甸山大坑,宏豐台4A-4D號 宏豐台4A號 3樓,N/A,10/04/2024,-,"$1,728 萬","1,411 呎","$12,247",N/A
灣仔區,渣甸山大坑,龍華花園 2座 高層 D室,N/A,08/04/2024,3房,"$43,000",962 呎,$45,車位
灣仔區,渣甸山大坑,偉景大廈 8室,N/A,06/04/2024,-,"$42,000","1,308 呎",$32,車位
灣仔區,渣甸山大坑,禮希大樓 1樓 15室,N/A,02/04/2024,-,$538 萬,529 呎,"$10,170",N/A
灣仔區,渣甸山大坑,龍華花園 2座 10樓 A室,N/A,28/03/2024,3房,"$1,730 萬",962 呎,"$17,983",車位 | | 天台 | | 露台
灣仔區,渣甸山大坑,龍華花園 1座 低層 F室,N/A,25/03/2024,3房,"$27,800",694 呎,$40,N/A
灣仔區,渣甸山大坑,尚巒 23樓 D室,N/A,25/03/2024,1房,$700 萬,384 呎,"$18,229",露台 | | 工作平台
灣仔區,渣甸山大坑,渣甸山名門 2座 37樓 B室,N/A,25/03/2024,4房,"$3,268 萬","1,385 呎","$23,596",露台 | | 工作平台
灣仔區,渣甸山大坑,大坑道1號 高層 B室,N/A,23/03/2024,2房,"$28,000",559 呎,$50,N/A
灣仔區,渣甸山大坑,龍華花園 2座 中層 A室,N/A,23/03/2024,3房,"$39,000",962 呎,$41,N/A
灣仔區,渣甸山大坑,渣甸山名門 5座 高層 B室,N/A,21/03/2024,3房,"$43,300",871 呎,$50,車位
灣仔區,渣甸山大坑,竹麗苑 中層 A室,N/A,18/03/2024,-,"$49,500","1,208 呎",$41,車位
灣仔區,渣甸山大坑,龍園 低層 D室,N/A,17/03/2024,3房,"$60,000","1,598 呎",$38,車位
灣仔區,渣甸山大坑,上林 1座 低層 A室,N/A,17/03/2024,3房,"$36,500",788 呎,$46,露台 | | 工作平台
灣仔區,渣甸山大坑,大坑台 中層 5室,N/A,16/03/2024,3房,"$23,800",511 呎,$47,車位
灣仔區,渣甸山大坑,渣甸豪庭 高層 B室,N/A,15/03/2024,3房,"$32,000",769 呎,$42,露台
灣仔區,渣甸山大坑,渣甸豪庭 高層 A室,N/A,10/03/2024,2房,"$40,000",775 呎,$52,露台
灣仔區,渣甸山大坑,渣甸山名門 3座 中層 B室,N/A,08/03/2024,3房,"$60,000","1,528 呎",$39,N/A
灣仔區,渣甸山大坑,曦巒 低層 B室,N/A,07/03/2024,2房,"$26,000",581 呎,$45,露台 | | 工作平台
灣仔區,渣甸山大坑,渣甸豪庭 高層 B室,N/A,02/03/2024,2房,"$39,000",769 呎,$51,露台
灣仔區,渣甸山大坑,曦巒 低層 E室,N/A,29/02/2024,1房,"$23,000",390 呎,$59,露台 | | 工作平台
灣仔區,渣甸山大坑,高寧大廈 11樓 G室,N/A,29/02/2024,2房,$800 萬,555 呎,"$14,414",車位
灣仔區,渣甸山大坑,清琳閣 A室,N/A,28/02/2024,-,"$28,000","1,033 呎",$27,N/A
