区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,京士柏,One Homantin 5座 8樓 B室,N/A,24/03/2025,2房,$833 萬,495 呎,"$16,828",露台 | | 工作平台
九龍,京士柏,皓畋 2座 低層 D室,N/A,24/03/2025,2房,"$29,200",699 呎,$42,露台 | | 工作平台
九龍,京士柏,帝庭園 7座 2樓 A室,N/A,24/03/2025,3房,"$1,438 萬","1,111 呎","$12,943",車位 | | 露台
九龍,京士柏,One Homantin 1座 高層 D室,N/A,23/03/2025,2房,"$26,000",518 呎,$50,露台
九龍,京士柏,皓畋 1座 7樓 A室,N/A,21/03/2025,2房,$840 萬,506 呎,"$16,601",露台 | | 工作平台
九龍,京士柏,京士柏山 7座 3樓 A室,N/A,21/03/2025,-,"$2,080 萬","1,230 呎","$16,911",N/A
九龍,京士柏,彌敦大廈 彌敦道512號 3樓 RP室,N/A,21/03/2025,-,$320 萬,343 呎,"$9,329",N/A
九龍,京士柏,冠德苑 B座(冠盛閣) 14樓 3室,N/A,21/03/2025,3房,$676 萬,563 呎,"$12,011",N/A
九龍,京士柏,瑧樺 高層 B2室,N/A,21/03/2025,1房,"$16,200",269 呎,$60,露台
九龍,京士柏,文星樓 5樓 C室,N/A,21/03/2025,3房,"$1,100 萬","1,238 呎","$8,885",N/A
九龍,京士柏,儉德大廈 7樓 F室,N/A,20/03/2025,2房,$380 萬,603 呎,"$6,302",N/A
九龍,京士柏,爵士花園 5座 11樓 C室,N/A,17/03/2025,-,"$1,300 萬","1,038 呎","$12,524",N/A
九龍,京士柏,皓畋 1座 高層 C室,N/A,15/03/2025,2房,"$40,000",670 呎,$60,車位 | | 露台 | | 工作平台
