区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,又一村石硤尾,又一居 02座 低層 D室,N/A,03/09/2022,3房,"$24,000",566 呎,$42,N/A
九龍,又一村石硤尾,帝景峰 帝景居 帝景居2座 ( 第2座 ) 中層 C室,N/A,01/09/2022,2房,"$19,500",620 呎,$31,N/A
九龍,又一村石硤尾,畢架山峰 1座 高層 A室,N/A,01/09/2022,4房,"$67,000","1,478 呎",$45,N/A
九龍,又一村石硤尾,嘉麗苑 A室,N/A,01/09/2022,3房,"$38,000",860 呎,$44,車位 | | 花園
九龍,又一村石硤尾,又一居 27座 高層 C室,N/A,31/08/2022,3房,"$27,000",628 呎,$43,N/A
九龍,又一村石硤尾,又一居 07座 低層 B室,N/A,31/08/2022,3房,"$24,800",657 呎,$38,N/A
九龍,又一村石硤尾,畢架山峰 6座 低層 D室,N/A,28/08/2022,4房,"$53,000","1,161 呎",$46,車位
九龍,又一村石硤尾,又一居 07座 低層 C室,N/A,26/08/2022,3房,"$25,800",591 呎,$44,N/A
九龍,又一村石硤尾,又一居 16座 低層 D室,N/A,26/08/2022,3房,"$22,500",584 呎,$39,N/A
九龍,又一村石硤尾,又一居 08座 中層 E室,N/A,25/08/2022,3房,"$23,500",522 呎,$45,N/A
九龍,又一村石硤尾,又一居 9座 6樓 D室,N/A,24/08/2022,2房,$878 萬,450 呎,"$19,511",N/A
九龍,又一村石硤尾,又一居 09座 低層 D室,N/A,24/08/2022,2房,"$19,500",450 呎,$43,N/A
九龍,又一村石硤尾,景山閣 1樓 C室,N/A,24/08/2022,-,"$1,038 萬",563 呎,"$18,437",車位
九龍,又一村石硤尾,又一居 17座 低層 D室,N/A,23/08/2022,3房,"$27,000",603 呎,$45,花園
九龍,又一村石硤尾,富寧苑 E室,N/A,23/08/2022,-,"$20,000",507 呎,$39,天台
九龍,又一村石硤尾,又一居 19座 高層 E室,N/A,22/08/2022,3房,"$30,000",681 呎,$44,N/A
九龍,又一村石硤尾,又一居 28座 高層 A室,N/A,21/08/2022,3房,"$25,500",606 呎,$42,N/A
九龍,又一村石硤尾,又一居 17座 C室,N/A,21/08/2022,3房,"$23,800",603 呎,$39,N/A
九龍,又一村石硤尾,又一居 19座 低層 F室,N/A,20/08/2022,3房,"$24,000",584 呎,$41,N/A
九龍,又一村石硤尾,花圃別墅 B2室,N/A,20/08/2022,-,"$28,000",658 呎,$43,天台
九龍,又一村石硤尾,富安閣 3樓 C室,N/A,19/08/2022,-,"$1,238 萬",663 呎,"$18,673",車位 | | 天台
九龍,又一村石硤尾,又一居 23座 中層 E室,N/A,19/08/2022,3房,"$26,500",654 呎,$41,N/A
九龍,又一村石硤尾,又一居 06座 中層 E室,N/A,19/08/2022,3房,"$26,000",657 呎,$40,N/A
九龍,又一村石硤尾,又一居 04座 高層 A室,N/A,18/08/2022,3房,"$27,000",568 呎,$48,N/A
九龍,又一村石硤尾,李鄭屋邨 5座 (禮讓樓) 10樓 4室,N/A,17/08/2022,開放式,$298 萬,439 呎,"$6,788",露台
九龍,又一村石硤尾,緹山 1座 2樓 A室,N/A,17/08/2022,3房,"$7,317 萬","1,760 呎","$41,575",車位 | | 花園 | | 露台 | | 工作平台
九龍,又一村石硤尾,畢架山花園 四期 02座 中層 A室,N/A,16/08/2022,3房,"$30,500",845 呎,$36,N/A
九龍,又一村石硤尾,皇朝閣 E室,N/A,16/08/2022,-,"$26,500",612 呎,$43,天台
九龍,又一村石硤尾,桃苑 高層 B室,N/A,16/08/2022,2房,"$21,000",457 呎,$46,N/A
九龍,又一村石硤尾,又一居 09座 高層 D室,N/A,15/08/2022,2房,"$17,800",450 呎,$40,N/A
九龍,又一村石硤尾,美景閣 3樓 A室,N/A,11/08/2022,3房,"$1,990 萬","1,175 呎","$16,936",車位 | | 天台 | | 露台
九龍,又一村石硤尾,錦安閣 D室,N/A,10/08/2022,-,"$18,000",453 呎,$40,N/A
九龍,又一村石硤尾,帝景峰 帝景居 帝景居1座 ( 第1座 ) 高層 C室,N/A,10/08/2022,2房,"$22,000",619 呎,$36,N/A
九龍,又一村石硤尾,又一居 17座 中層 D室,N/A,08/08/2022,3房,"$27,000",603 呎,$45,N/A
九龍,又一村石硤尾,又一居 07座 高層 B室,N/A,07/08/2022,3房,"$27,000",657 呎,$41,N/A
九龍,又一村石硤尾,又一居 12座 低層 A室,N/A,07/08/2022,3房,"$28,000",737 呎,$38,N/A
九龍,又一村石硤尾,又一居 14座 8樓 B室,N/A,04/08/2022,3房,"$1,388 萬",681 呎,"$20,382",N/A
九龍,又一村石硤尾,又一居 19座 低層 D室,N/A,04/08/2022,3房,"$25,500",603 呎,$42,花園
九龍,又一村石硤尾,又一居 15座 9樓 E室,N/A,04/08/2022,3房,"$1,328 萬",675 呎,"$19,674",N/A
九龍,又一村石硤尾,帝景峰 帝景軒 帝景軒1座 ( 第26座 ) 中層 E室,N/A,01/08/2022,2房,"$23,500",630 呎,$37,N/A
九龍,又一村石硤尾,又一居 21座 中層 F室,N/A,01/08/2022,3房,"$25,000",561 呎,$45,N/A
