区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,藍田,麗港城 3期 32座 中層 C室,N/A,15/01/2025,2房,"$18,500",522 呎,$35,N/A
九龍,藍田,匯景花園 1座 14樓 A室,N/A,15/01/2025,2房,$652 萬,537 呎,"$12,142",N/A
九龍,藍田,匯景花園 04座 高層 C室,N/A,13/01/2025,2房,"$33,500","1,074 呎",$31,N/A
九龍,藍田,匯景花園 3座 25樓 H室,N/A,13/01/2025,3房,$753 萬,614 呎,"$12,264",N/A
九龍,藍田,麗港城 1期 8座 18樓 F室,N/A,13/01/2025,2房,$590 萬,517 呎,"$11,412",N/A
九龍,藍田,麗港城 1期 8座 18樓 E室,N/A,13/01/2025,3房,$700 萬,687 呎,"$10,189",N/A
九龍,藍田,麗港城 4期 21座 低層 C室,N/A,11/01/2025,2房,"$18,000",517 呎,$35,N/A
九龍,藍田,匯景花園 2座 4樓 D室,N/A,10/01/2025,2房,$600 萬,537 呎,"$11,173",N/A
九龍,藍田,匯景花園 10座 10樓 H室,N/A,10/01/2025,3房,$815 萬,720 呎,"$11,319",N/A
九龍,藍田,康瑞苑 18樓 7室,N/A,10/01/2025,3房,$420 萬,559 呎,"$7,513",露台
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 16樓 D室,N/A,09/01/2025,2房,$844 萬,433 呎,"$19,492",露台 | | 工作平台
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 8座 2樓 A室,N/A,09/01/2025,2房,$887 萬,394 呎,"$22,513",平台
九龍,藍田,匯景花園 14座 26樓 D室,N/A,08/01/2025,3房,$730 萬,614 呎,"$11,889",N/A
九龍,藍田,啟田大廈 A座 23樓 4室,N/A,08/01/2025,2房,$450 萬,526 呎,"$8,555",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 9座 18樓 E室,N/A,08/01/2025,2房,$870 萬,435 呎,"$19,989",露台 | | 工作平台
九龍,藍田,麗港城 4期 22座 高層 F室,N/A,08/01/2025,2房,"$17,500",517 呎,$34,N/A
九龍,藍田,德田邨 7座 (德盛樓) 18樓 9室,N/A,08/01/2025,開放式,$190 萬,443 呎,"$4,289",露台
九龍,藍田,麗港城 2期 30座 低層 B室,N/A,07/01/2025,2房,"$16,000",517 呎,$31,N/A
九龍,藍田,麗港城 3期 34座 中層 F室,N/A,05/01/2025,2房,"$16,300",517 呎,$32,N/A
九龍,藍田,麗港城 3期 33座 中層 C室,N/A,04/01/2025,2房,"$16,500",522 呎,$32,N/A
九龍,藍田,麗港城 3期 33座 23樓 C室,N/A,03/01/2025,2房,$565 萬,522 呎,"$10,824",N/A
九龍,藍田,康逸苑 C座 30樓 8室,N/A,03/01/2025,2房,$473 萬,506 呎,"$9,348",N/A
九龍,藍田,麗港城 1期 1座 15樓 H室,N/A,03/01/2025,3房,$725 萬,748 呎,"$9,693",N/A
九龍,藍田,匯景花園 15座 14樓 G室,N/A,03/01/2025,3房,$900 萬,718 呎,"$12,535",N/A
九龍,藍田,麗港城 1期 2座 14樓 C室,N/A,03/01/2025,2房,$508 萬,517 呎,"$9,826",N/A
九龍,藍田,康栢苑 A座 (松柏閣) 5樓 10室,N/A,03/01/2025,3房,$340 萬,554 呎,"$6,137",露台
九龍,藍田,康栢苑 D座 (瑞柏閣) 34樓 3室,N/A,03/01/2025,2房,$380 萬,401 呎,"$9,476",露台
九龍,藍田,麗港城 3期 33座 19樓 G室,N/A,02/01/2025,2房,$572 萬,517 呎,"$11,064",N/A
九龍,藍田,麗港城 3期 35座 高層 A室,N/A,02/01/2025,3房,"$22,000",748 呎,$29,N/A
九龍,藍田,麗港城 3期 36座 2樓 B室,N/A,31/12/2024,2房,$517 萬,517 呎,"$9,996",N/A
九龍,藍田,麗港城 3期 32座 7樓 A室,N/A,30/12/2024,3房,$750 萬,748 呎,"$10,027",N/A
九龍,藍田,康華苑 A座 (宏康閣) 13樓 11室,N/A,30/12/2024,2房,$343 萬,423 呎,"$8,109",露台
九龍,藍田,麗港城 2期 27座 20樓 B室,N/A,30/12/2024,2房,$583 萬,522 呎,"$11,169",N/A
九龍,藍田,麗港城 3期 32座 7樓 B室,N/A,30/12/2024,2房,$568 萬,522 呎,"$10,881",N/A
九龍,藍田,麗港城 4期 22座 1樓 E室,N/A,27/12/2024,3房,$668 萬,687 呎,"$9,723",N/A
九龍,藍田,康栢苑 A座 (松柏閣) 15樓 5室,N/A,27/12/2024,3房,$528 萬,554 呎,"$9,531",露台
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 7座 18樓 B室,N/A,27/12/2024,2房,$940 萬,474 呎,"$19,827",露台 | | 工作平台
九龍,藍田,KOKO HILLS 1期 3座 6樓 D室,N/A,27/12/2024,3房,"$1,452 萬",770 呎,"$18,857",露台 | | 工作平台
九龍,藍田,麗港城 4期 23座 4樓 G室,N/A,27/12/2024,2房,$580 萬,517 呎,"$11,219",N/A
九龍,藍田,匯景花園 15座 22樓 B室,N/A,24/12/2024,3房,$700 萬,612 呎,"$11,438",N/A
